genres,danceability,energy,valence,tempo,cluster,cluster_dbscan,cluster_hc,Cluster_Label,pca1,pca2
['french rock'],0.68,0.826,0.928,114.249,1,0.0,1,Mainstream / Party,-3.4010465402513717,0.4584927893419015
['french rock'],0.341,0.722,0.144,112.336,1,0.0,1,Mainstream / Party,-5.314753189047778,-0.2936966888294819
['classic canadian rock'],0.768,0.443,0.214,116.95,0,0.0,0,Instrumental / Acoustic,-0.7013554764641583,-0.27507433318727087
['pop nacional'],0.68,0.517,0.319,113.876,1,0.0,1,Mainstream / Party,-3.7750937981323602,-0.17678069043341327
['freestyle'],0.588,0.417,0.186,65.15,0,0.0,1,Instrumental / Acoustic,-52.501242582028624,-0.29221104363273737
['russian folk'],0.357,0.447,0.611,95.857,0,0.0,1,Instrumental / Acoustic,-21.793761106408255,-0.0749151956141274
"['classic malaysian pop', 'malaysian indie', 'rock kapak']",0.504,0.483,0.21,139.274,1,0.0,1,Mainstream / Party,21.62278980144356,-0.37128319847672814
"['grupera', 'ranchera', 'regional mexican', 'tejano']",0.707,0.474,0.942,80.762,1,0.0,1,Mainstream / Party,-36.88855880861725,0.32176864492629353
"['grupera', 'ranchera', 'regional mexican', 'tejano']",0.775,0.381,0.496,141.512,1,0.0,1,Mainstream / Party,23.860747106687768,-0.13389294052026535
"['grupera', 'ranchera', 'regional mexican', 'tejano']",0.698,0.29,0.123,79.686,0,0.0,0,Instrumental / Acoustic,-37.965584553028535,-0.3997682481938069
['pop romantico'],0.642,0.164,0.529,116.885,0,0.0,0,Instrumental / Acoustic,-0.7664688886623594,-0.24154850554956486
['pop romantico'],0.768,0.641,0.771,118.472,1,0.0,1,Mainstream / Party,0.8214623019730709,0.2549595285994313
['kabyle'],0.535,0.224,0.256,97.041,0,0.0,0,Instrumental / Acoustic,-20.610528118002875,-0.41579805933130276
['kabyle'],0.673,0.604,0.395,155.925,1,0.0,1,Mainstream / Party,38.274041896338616,-0.13318657799100464
['mexican rock-and-roll'],0.817,0.579,0.911,117.267,1,0.0,1,Mainstream / Party,-0.38353451324493903,0.3409831405807826
['mexican rock-and-roll'],0.683,0.772,0.922,94.769,1,0.0,1,Mainstream / Party,-22.88110549589163,0.45211320876070094
['mexican rock-and-roll'],0.725,0.74,0.961,91.997,1,0.0,1,Mainstream / Party,-25.653137523235287,0.4800700977664074
['cumbia sonidera'],0.629,0.538,0.892,163.735,1,0.0,0,Mainstream / Party,46.084385057279235,0.17504389968662293
['cumbia sonidera'],0.718,0.538,0.859,86.931,1,0.0,1,Mainstream / Party,-30.71954525420965,0.2913232505586427
['french rock'],0.824,0.635,0.831,97.851,2,0.0,1,Happy / Dance,-19.799482375473133,0.34441966588517126
['soft rock'],0.662,0.891,0.743,107.75,1,0.0,1,Mainstream / Party,-9.900085542087709,0.3616689026216704
"['girl group', 'neurofunk', 'new jack swing']",0.662,0.605,0.545,151.946,1,0.0,1,Mainstream / Party,34.295190130320606,-0.01795481893526163
"['rock en espanol', 'rock urbano mexicano']",0.459,0.768,0.8,140.975,1,0.0,1,Mainstream / Party,23.324799782423014,0.21957205998363516
['gruperas inmortales'],0.491,0.485,0.642,146.024,1,0.0,1,Mainstream / Party,28.373172970672755,-0.060737664800611935
['polish rock'],0.613,0.437,0.334,108.111,0,0.0,0,Instrumental / Acoustic,-9.540168499932918,-0.224911602770844
['polish rock'],0.468,0.445,0.732,141.037,1,0.0,1,Mainstream / Party,23.386208279034634,-0.016620287729725458
['polish rock'],0.552,0.887,0.641,127.992,1,0.0,1,Mainstream / Party,10.34183150272952,0.21837418330855862
['texas country'],0.695,0.743,0.714,127.458,1,0.0,1,Mainstream / Party,9.807595526560917,0.23532588379288932
['europop'],0.695,0.747,0.878,97.998,1,0.0,0,Mainstream / Party,-19.652197175320296,0.4036833027534068
['hawaiian'],0.671,0.153,0.658,85.6,0,0.0,0,Instrumental / Acoustic,-32.05132766644677,-0.09624981503999053
['hawaiian'],0.501,0.401,0.402,110.72,0,0.0,0,Instrumental / Acoustic,-6.931118261574383,-0.23431382133538436
['britpop'],0.659,0.447,0.594,101.539,1,0.0,1,Mainstream / Party,-16.111929427213468,-0.0002049666405139483
['turkish pop'],0.76,0.917,0.8,99.708,1,0.0,1,Mainstream / Party,-17.942023729057922,0.462365899354628
['turkish pop'],0.639,0.513,0.629,168.12,1,0.0,1,Mainstream / Party,50.46909642461159,-0.03967038028598602
['musica gaucha tradicionalista'],0.716,0.87,0.96,90.504,1,0.0,1,Mainstream / Party,-27.145919576243926,0.5543439478826051
['smooth jazz'],0.61,0.582,0.6,95.858,1,0.0,1,Mainstream / Party,-21.79267047612406,0.07568290517744636
"['black metal', 'metal', 'norwegian black metal']",0.168,0.974,0.0943,93.424,1,0.0,0,Mainstream / Party,-24.226270458694742,-0.2112935076699599
['filmi'],0.578,0.433,0.77,75.9,0,0.0,1,Instrumental / Acoustic,-41.7507094932803,0.13535790429929073
['filmi'],0.521,0.625,0.762,95.891,1,0.0,1,Mainstream / Party,-21.759413600921974,0.19372265189122218
['filmi'],0.501,0.316,0.631,142.218,0,0.0,1,Instrumental / Acoustic,24.56689001528295,-0.1586039388231536
['filmi'],0.767,0.795,0.839,143.64,1,0.0,1,Mainstream / Party,25.989728233760644,0.3582577433100482
['filmi'],0.757,0.508,0.901,140.886,1,0.0,1,Mainstream / Party,23.23532576123182,0.2384563641989268
['filmi'],0.57,0.433,0.765,75.9,0,0.0,1,Instrumental / Acoustic,-41.75071018349236,0.12907749271197555
['j-pop'],0.716,0.611,0.572,101.487,1,0.0,1,Mainstream / Party,-16.163708678215656,0.09695816502203325
['spanish punk'],0.238,0.99,0.225,98.335,1,0.0,1,Mainstream / Party,-19.31516964926739,-0.08914028015748876
['turkish pop'],0.698,0.925,0.816,129.961,1,0.0,1,Mainstream / Party,12.310977269068985,0.4149231188388316
['turkish pop'],0.71,0.989,0.896,128.016,1,0.0,1,Mainstream / Party,10.36615098373261,0.5187361680155862
['neo mellow'],0.851,0.522,0.813,119.963,1,0.0,1,Mainstream / Party,2.312263975170964,0.2412561522618375
['turkish pop'],0.758,0.579,0.791,122.023,1,0.0,1,Mainstream / Party,4.372377342053852,0.22545168913534364
['turkish pop'],0.698,0.916,0.905,93.03,1,0.0,1,Mainstream / Party,-24.619889924040464,0.5305321901771352
"['classic russian rock', 'russian punk', 'russian rock']",0.535,0.652,0.89,145.924,1,0.0,1,Mainstream / Party,28.273646201437174,0.23625330404870803
"['hard rock mexicano', 'latin alternative', 'mexican rock', 'rock en espanol']",0.706,0.575,0.563,98.244,1,0.0,1,Mainstream / Party,-19.406764700109846,0.07085112793805504
['vallenato'],0.806,0.758,0.944,146.143,1,0.0,1,Mainstream / Party,28.492738775559786,0.42401830542686825
['pinoy rock'],0.251,0.372,0.292,84.83,0,0.0,0,Instrumental / Acoustic,-32.8210981342871,-0.37482558265780325
['brazilian ccm'],0.666,0.487,0.784,96.312,1,0.0,1,Mainstream / Party,-21.338688091536113,0.17521892019526852
['brazilian ccm'],0.653,0.305,0.404,74.64,0,0.0,0,Instrumental / Acoustic,-43.0112783744182,-0.18753009368031037
['uk dancehall'],0.758,0.7,0.925,134.019,1,0.0,1,Mainstream / Party,16.36867224765527,0.37860341119725205
['israeli rock'],0.366,0.905,0.335,151.46,1,0.0,1,Mainstream / Party,33.80963200743949,-0.09367511886100333
['israeli rock'],0.469,0.542,0.261,81.3,1,0.0,1,Mainstream / Party,-36.35094531958228,-0.22473989837548958
['israeli rock'],0.525,0.879,0.542,160.041,1,0.0,1,Mainstream / Party,42.39068378710351,0.08398580136975453
"['funk', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",0.539,0.354,0.284,78.178,0,0.0,0,Instrumental / Acoustic,-39.47325844672059,-0.2901891807754489
['miami bass'],0.848,0.953,0.951,136.05,1,0.0,1,Mainstream / Party,18.400061516228305,0.5709242987363181
['vallenato'],0.6,0.761,0.752,134.11,1,0.0,1,Mainstream / Party,16.45969147726487,0.23435859841320206
['vallenato'],0.605,0.746,0.741,134.074,1,0.0,1,Mainstream / Party,16.4236549044943,0.21902924437759175
['vallenato'],0.587,0.731,0.934,137.186,1,0.0,1,Mainstream / Party,19.53580577212159,0.3445070464059776
"['britpop', 'modern rock', 'pop rock']",0.555,0.901,0.773,125.002,1,0.0,1,Mainstream / Party,7.351976397429979,0.33068696096335515
['vallenato'],0.681,0.613,0.769,140.542,1,0.0,1,Mainstream / Party,22.891415403466624,0.1771672454429314
['vallenato'],0.792,0.572,0.858,135.798,1,0.0,1,Mainstream / Party,18.14738443524925,0.2620950364531456
['vallenato'],0.685,0.641,0.591,134.012,1,0.0,1,Mainstream / Party,16.361312028711126,0.0710655671931899
['opm'],0.668,0.888,0.489,106.811,1,0.0,1,Mainstream / Party,-10.839318598813648,0.1730483605206078
['britpop'],0.331,0.877,0.406,123.11,1,0.0,1,Mainstream / Party,5.459718517284458,-0.026301524909245977
['britpop'],0.369,0.858,0.801,143.962,1,0.0,1,Mainstream / Party,26.3119843635709,0.23978921257057229
['cuarteto'],0.595,0.817,0.762,142.229,1,0.0,1,Mainstream / Party,24.578779104435284,0.26094226867049874
['vallenato'],0.837,0.509,0.929,137.388,1,0.0,1,Mainstream / Party,19.737321058774228,0.290508036391218
['vallenato'],0.761,0.576,0.804,143.059,1,0.0,1,Mainstream / Party,25.408343974074285,0.2035053328046057
['tecnobanda'],0.888,0.855,0.963,151.433,1,0.0,1,Mainstream / Party,33.7828653608168,0.5129549551025492
['classic k-pop'],0.741,0.977,0.951,119.988,1,0.0,1,Mainstream / Party,2.338180712758671,0.5745430378110896
['cumbia sonidera'],0.82,0.41,0.974,107.587,1,0.0,1,Mainstream / Party,-10.063737208492896,0.3049202359458487
['cumbia sonidera'],0.858,0.526,0.902,96.606,1,0.0,1,Mainstream / Party,-21.044610301898544,0.3467253564865349
['spanish pop'],0.339,0.934,0.581,165.864,1,0.0,1,Mainstream / Party,48.213885441664445,0.07766474644300214
['britpop'],0.266,0.594,0.309,139.868,1,0.0,1,Mainstream / Party,22.217170530156636,-0.30889782057503756
['christian relaxative'],0.575,0.555,0.521,104.077,1,0.0,1,Mainstream / Party,-13.573783674205998,-0.022345893094809055
"['bubblegum dance', 'eurodance', 'europop']",0.694,0.926,0.979,130.026,1,0.0,1,Mainstream / Party,12.37612638067381,0.536170167917253
['classic j-pop'],0.625,0.663,0.76,81.978,1,0.0,1,Mainstream / Party,-35.672377013829276,0.2677582751173868
['britpop'],0.828,0.834,0.937,110.101,1,0.0,1,Mainstream / Party,-7.5490877508225225,0.5229160141953435
['classic dubstep'],0.607,0.497,0.407,125.951,1,0.0,1,Mainstream / Party,8.299964560025728,-0.16342347446135363
['musica andina'],0.559,0.905,0.806,180.072,1,0.0,1,Mainstream / Party,62.42190925749577,0.27813960991705966
['cumbia surena'],0.702,0.77,0.915,95.215,1,0.0,1,Mainstream / Party,-22.43512480899247,0.45107937150207356
['rap rock'],0.654,0.8,0.495,82.052,1,0.0,1,Mainstream / Party,-35.59840449347864,0.1582167075083546
"['turkish pop', 'turkish punk', 'turkish rock']",0.562,0.77,0.954,117.411,1,0.0,1,Mainstream / Party,-0.23906462089203728,0.40328894019129446
"['turkish pop', 'turkish punk', 'turkish rock']",0.683,0.856,0.708,137.064,1,0.0,1,Mainstream / Party,19.413762308564714,0.27871302934712205
"['turkish pop', 'turkish punk', 'turkish rock']",0.566,0.89,0.654,118.209,1,0.0,1,Mainstream / Party,0.5588593885225777,0.2486559343898851
['texas country'],0.657,0.896,0.827,149.205,1,0.0,1,Mainstream / Party,31.554923826939387,0.3650188131356982
['j-pop'],0.714,0.758,0.673,92.997,1,0.0,1,Mainstream / Party,-24.65336228720787,0.269983460439865
['j-pop'],0.504,0.217,0.304,131.645,0,0.0,0,Instrumental / Acoustic,13.99345439610525,-0.4445733325075691
['j-pop'],0.357,0.293,0.265,133.757,0,0.0,0,Instrumental / Acoustic,16.105608943636213,-0.47924549687577545
['cumbia villera'],0.846,0.611,0.889,98.519,1,0.0,1,Mainstream / Party,-19.131481258614073,0.3798649591017549
['musica para ninos'],0.85,0.457,0.972,110.153,1,0.0,1,Mainstream / Party,-7.497681298442544,0.33653321366940325
['classic russian pop'],0.776,0.863,0.908,124.036,1,0.0,1,Mainstream / Party,6.385932523868604,0.481138750567043
['dance pop'],0.683,0.716,0.363,118.881,1,0.0,1,Mainstream / Party,1.2302591976749113,-0.03438077980428389
['mandopop'],0.745,0.792,0.645,102.006,1,0.0,1,Mainstream / Party,-15.644363124376781,0.26542120073691344
['mandopop'],0.664,0.377,0.271,112.015,0,0.0,0,Instrumental / Acoustic,-5.636353865179274,-0.29656460900052733
['mandopop'],0.699,0.857,0.697,126.995,1,0.0,1,Mainstream / Party,9.344765061781217,0.2909171380821891
['mandopop'],0.743,0.758,0.357,110.034,1,0.0,1,Mainstream / Party,-7.616689801486004,0.017596918260384342
['j-pop'],0.434,0.929,0.67,168.641,1,0.0,1,Mainstream / Party,50.99090686637177,0.16743523946593497
['j-pop'],0.426,0.95,0.331,126.253,1,0.0,1,Mainstream / Party,8.602719769307313,-0.014434943194573502
['j-pop'],0.577,0.811,0.716,93.023,1,0.0,1,Mainstream / Party,-24.627172805196224,0.2895436639059823
['j-pop'],0.491,0.933,0.906,133.66,1,0.0,1,Mainstream / Party,16.010161751816582,0.4158780453530373
['j-pop'],0.535,0.794,0.676,87.831,1,0.0,1,Mainstream / Party,-29.819206875482422,0.24400293080319146
['j-pop'],0.625,0.856,0.676,113.973,1,0.0,1,Mainstream / Party,-3.677196434123843,0.2702623823493886
['j-pop'],0.632,0.925,0.71,123.891,1,0.0,1,Mainstream / Party,6.240924854501898,0.32354661196670476
['j-pop'],0.56,0.875,0.593,130.966,1,0.0,1,Mainstream / Party,13.315759790562339,0.1736239714420541
['hungarian rock'],0.195,0.727,0.657,81.104,1,0.0,0,Mainstream / Party,-36.546160043165656,0.09281721839393176
['hungarian rock'],0.572,0.978,0.405,95.002,1,0.0,1,Mainstream / Party,-22.648179959343423,0.14945038324877946
['uk pop punk'],0.598,0.959,0.678,124.904,1,0.0,1,Mainstream / Party,7.253965853694879,0.30711424643712304
['rock goiano'],0.378,0.999,0.0776,161.434,1,0.0,1,Mainstream / Party,43.783531076637075,-0.242487268698103
['antiviral pop'],0.447,0.797,0.964,209.966,1,0.0,1,Mainstream / Party,92.31587244703715,0.2541395595225291
['mod revival'],0.417,0.967,0.922,173.946,1,0.0,1,Mainstream / Party,56.2961923381487,0.3650367032975834
['judaica'],0.244,0.23,0.243,80.44,0,0.0,0,Instrumental / Acoustic,-37.211361955727185,-0.4899552822926958
['judaica'],0.471,0.231,0.426,125.468,0,0.0,0,Instrumental / Acoustic,7.816613219656048,-0.3464854317823749
['judaica'],0.333,0.0786,0.182,81.337,0,0.0,0,Instrumental / Acoustic,-36.31470689832868,-0.5968569795408847
['judaica'],0.313,0.283,0.387,171.824,0,0.0,0,Instrumental / Acoustic,54.17265249395686,-0.4635748063030224
['judaica'],0.231,0.264,0.0365,171.589,0,0.0,0,Instrumental / Acoustic,53.93734737884907,-0.7626972099819413
['judaica'],0.214,0.0143,0.0689,173.734,0,0.0,0,Instrumental / Acoustic,56.08197352682092,-0.8923551022584012
['judaica'],0.598,0.0933,0.535,115.382,0,0.0,0,Instrumental / Acoustic,-2.269555184339623,-0.28996556506840276
['judaica'],0.236,0.519,0.406,122.208,1,0.0,1,Mainstream / Party,4.557181672745486,-0.26353107476786086
['judaica'],0.304,0.0432,0.118,91.86,0,0.0,0,Instrumental / Acoustic,-25.791827447138047,-0.6900262131336722
['alternative hip hop'],0.672,0.896,0.895,102.045,1,0.0,1,Mainstream / Party,-15.604935749145312,0.4899208436961644
['alternative hip hop'],0.579,0.493,0.367,88.172,1,0.0,1,Mainstream / Party,-29.47899501565084,-0.149113655733069
['alternative hip hop'],0.689,0.739,0.578,120.423,1,0.0,0,Mainstream / Party,2.772483204074831,0.1396070099199591
['alternative hip hop'],0.769,0.621,0.649,100.25,1,0.0,1,Mainstream / Party,-17.400646313668332,0.17905061761339192
['dinner jazz'],0.561,0.0175,0.127,79.94,0,0.0,0,Instrumental / Acoustic,-37.71196077747631,-0.5992432647409196
['neo mellow'],0.744,0.318,0.21,110.127,0,0.0,0,Instrumental / Acoustic,-7.524538862657749,-0.34843739515154093
['neo mellow'],0.765,0.535,0.548,105.019,1,0.0,1,Mainstream / Party,-12.631883624004928,0.04509903262545201
['neo mellow'],0.646,0.549,0.483,113.554,1,0.0,1,Mainstream / Party,-4.096878391363987,-0.04568336801564721
['musica de fondo'],0.823,0.0111,0.0725,126.22,0,0.0,0,Instrumental / Acoustic,8.567771191425237,-0.6286223273447069
"['latin', 'reggaeton', 'trap latino', 'tropical']",0.897,0.864,0.542,95.981,1,0.0,1,Mainstream / Party,-21.66939860187422,0.28728090435842657
"['latin', 'reggaeton', 'trap latino', 'tropical']",0.648,0.836,0.804,176.154,1,0.0,1,Mainstream / Party,58.50376018774253,0.2704495193806029
"['latin', 'reggaeton', 'trap latino', 'tropical']",0.828,0.77,0.94,79.999,1,0.0,1,Mainstream / Party,-37.65113400654755,0.5320953426532131
['belgian dance'],0.819,0.776,0.378,133.863,1,0.0,0,Mainstream / Party,16.21227857913928,0.03291714435612303
['belgian dance'],0.836,0.827,0.616,133.863,1,0.0,0,Mainstream / Party,16.212566412751983,0.2461776000210989
['thai pop'],0.615,0.94,0.948,130.014,1,0.0,1,Mainstream / Party,12.364158826919294,0.49607572803767863
['thai pop'],0.437,0.477,0.132,180.004,0,0.0,1,Instrumental / Acoustic,62.35266705149965,-0.5142164973277806
['thai rock'],0.636,0.378,0.277,136.03,0,0.0,0,Instrumental / Acoustic,18.378622194917284,-0.3356278916521482
['thai rock'],0.663,0.832,0.632,135.02,1,0.0,1,Mainstream / Party,17.369668467138837,0.20450139956304803
['indonesian pop'],0.431,0.74,0.305,144.742,1,0.0,1,Mainstream / Party,27.091317956486648,-0.18171844473871135
['disco'],0.668,0.815,0.785,117.809,1,0.0,1,Mainstream / Party,0.15880682416711522,0.3360003307134123
"[""children's music""]",0.783,0.485,0.546,109.999,1,0.0,1,Mainstream / Party,-7.651984551722165,0.012889558879301655
"[""children's music""]",0.806,0.708,0.891,92.038,1,0.0,1,Mainstream / Party,-25.61229058755815,0.43466382133707104
"[""children's music""]",0.764,0.24,0.855,132.026,1,0.0,1,Mainstream / Party,14.374860902145628,0.06321907693804218
['dance pop'],0.761,0.741,0.694,87.005,1,0.0,1,Mainstream / Party,-30.645382402847645,0.29951076924560494
['dance pop'],0.832,0.869,0.576,137.998,1,0.0,1,Mainstream / Party,20.3475933828787,0.2333445954252532
['dance pop'],0.737,0.657,0.553,95.042,1,0.0,1,Mainstream / Party,-22.608648772402958,0.12563699304659914
['dance pop'],0.795,0.456,0.375,125.261,1,0.0,1,Mainstream / Party,7.609781592988128,-0.15061284733762093
['dance pop'],0.565,0.867,0.325,125.867,1,0.0,1,Mainstream / Party,8.216514193153444,-0.022598263651390504
['soca'],0.677,0.682,0.875,106.279,1,0.0,1,Mainstream / Party,-11.371312503037686,0.3457286370278727
['indonesian pop'],0.566,0.781,0.785,87.957,1,0.0,1,Mainstream / Party,-29.693145497808075,0.32768321901511244
['indonesian pop'],0.56,0.713,0.706,163.969,1,0.0,1,Mainstream / Party,46.318536126552004,0.11545291750907338
['uplifting trance'],0.354,0.686,0.488,137.396,0,0.0,0,Instrumental / Acoustic,19.74544343656214,-0.08979065161600175
['deep progressive trance'],0.362,0.985,0.345,139.087,1,0.0,0,Mainstream / Party,21.43679595455589,-0.02271676796391331
['french post-punk'],0.528,0.652,0.167,159.996,1,0.0,0,Mainstream / Party,42.344977314543,-0.3278954913773917
['french post-punk'],0.0956,0.992,0.359,154.953,1,0.0,0,Mainstream / Party,37.302916557153424,-0.11594234774481793
['french post-punk'],0.494,0.879,0.382,129.982,1,0.0,1,Mainstream / Party,12.331610678147484,-0.001498243343154848
['french post-punk'],0.525,0.974,0.754,130.014,1,0.0,1,Mainstream / Party,12.364083327360731,0.3420899789456333
['opm'],0.463,0.126,0.41,164.16,0,0.0,0,Instrumental / Acoustic,46.508360440892744,-0.47893595457271165
['turkish pop'],0.614,0.705,0.877,140.037,1,0.0,1,Mainstream / Party,22.386694450526363,0.2910747765016397
['turkish pop'],0.78,0.846,0.963,96.062,1,0.0,1,Mainstream / Party,-21.587996460438802,0.5547549629277837
['turkish pop'],0.648,0.663,0.84,150.246,1,0.0,1,Mainstream / Party,32.595558096941375,0.23471784932080741
['turkish pop'],0.495,0.466,0.35,77.981,0,0.0,1,Instrumental / Acoustic,-39.6699957861027,-0.1892385917620193
['alternative hardcore'],0.214,0.812,0.234,183.859,1,0.0,1,Mainstream / Party,66.20840240155292,-0.31920458730648643
['indonesian pop'],0.474,0.434,0.364,117.915,1,0.0,1,Mainstream / Party,0.2639010692861774,-0.26267617724943215
['indonesian pop'],0.46,0.626,0.356,136.04,1,0.0,1,Mainstream / Party,18.389180078354542,-0.18793447861850898
['indonesian pop'],0.758,0.687,0.53,123.97,1,0.0,1,Mainstream / Party,6.3193164370853765,0.0900739987509036
